word_idx	word	start	end	token	pos	dep	stop	sentence_id
2976	military's	1002.1643279296876	1002.7343279296877	's	POS	case	True	243
2977	use	1002.8543279296877	1003.1043279296877	use	NN	nsubj	False	243
2978	of	1003.1843279296876	1003.2943279296876	of	IN	prep	True	243
2979	underwater	1003.3143279296876	1003.8543279296877	underwater	JJ	amod	False	243
2980	sonar	1003.9143279296876	1004.5643279296876	sonar	NN	pobj	False	243
2981	was	1004.6043279296877	1004.7543279296876	was	VBD	aux	True	243
2982	hurting	1004.8343279296874	1005.1743279296876	hurting	VBG	ccomp	False	243
2983	them	1005.1943279296876	1005.5643279296876	them	PRP	nsubj	True	243
2984	changing	1006.2443279296876	1006.5443279296876	changing	VBG	ccomp	False	243
2985	their	1006.5643279296876	1006.6843279296876	their	PRP$	poss	True	243
2986	natural	1006.7043279296876	1007.0443279296876	natural	JJ	amod	False	243
2987	behaviors	1007.0643279296876	1007.6143279296876	behaviors	NNS	dobj	False	243
2988	like	1007.6943279296876	1007.8743279296876	like	IN	prep	False	243
2989	eating	1007.9143279296876	1008.3343279296874	eating	VBG	pcomp	False	243
2990	and	1008.3943279296876	1008.5143279296876	and	CC	cc	True	243
2991	mating	1008.5143279296876	1009.1943279296876	mating	NN	conj	False	243
2992	Basically	1009.9343279296876	1010.4243279296876	Basically	RB	advmod	False	244
2993	sonar	1010.5643279296876	1010.9243279296876	sonar	NN	dobj	False	244
2994	is	1010.9643279296874	1011.0643279296876	is	VBZ	conj	True	244
2995	just	1011.0843279296874	1011.2643279296876	just	RB	advmod	True	244
2996	an	1011.2843279296876	1011.3543279296877	an	DT	det	True	244
2997	incredibly	1011.3743279296876	1011.7643279296876	incredibly	RB	advmod	False	244
2998	loud	1011.8643279296876	1012.0843279296874	loud	JJ	amod	False	244
2999	sound	1012.1243279296876	1012.3943279296876	sound	JJ	amod	False	244
3000	wave	1012.4743279296875	1012.8443279296876	wave	NN	attr	False	244
3001	So	1013.2643279296876	1013.6843279296876	So	IN	mark	True	245
3002	cetaceans	1013.6843279296876	1014.7043279296876	cetaceans	NNS	nsubj	False	245
3003	that's	1014.9143279296876	1015.2343279296877	that	WDT	nsubj	True	245
3003	that's	1014.9143279296876	1015.2343279296877	's	VBZ	relcl	True	245
3004	a	1015.2343279296877	1015.3143279296876	a	DT	det	True	245
3005	scientific	1015.3143279296876	1015.8443279296876	scientific	JJ	amod	False	245
3006	word	1015.8643279296876	1016.0943279296876	word	NN	attr	False	245
3007	for	1016.1143279296876	1016.2843279296876	for	IN	prep	True	245
3008	a	1016.2843279296876	1016.3143279296876	a	DT	det	True	245
3009	category	1016.3143279296876	1016.9043279296876	category	NN	pobj	False	245
3010	of	1016.9443279296876	1017.0443279296876	of	IN	prep	True	245
3011	marine	1017.0443279296876	1017.3443279296876	marine	JJ	amod	False	245
3012	mammal	1017.3843279296876	1017.7743279296876	mammal	JJ	compound	False	245
3013	cetaceans	1018.4743279296875	1019.2643279296876	cetaceans	NNS	pobj	False	245
3014	flee	1019.2843279296876	1019.5743279296876	flee	VBP	ccomp	False	245
3015	when	1019.5943279296876	1019.7343279296877	when	WRB	advmod	True	245
3016	they	1019.7343279296877	1019.8743279296876	they	PRP	nsubj	True	245
3017	hear	1019.8743279296876	1020.0543279296876	hear	VBP	advcl	False	245
3018	sonar	1020.0543279296876	1020.5643279296876	sonar	NN	dobj	False	245
3019	sometimes	1021.0243279296876	1021.4343279296876	sometimes	RB	advmod	True	245
3020	even	1021.5143279296876	1021.7543279296876	even	RB	advmod	True	245
3021	beaching	1021.8143279296876	1022.1643279296876	beaching	VBG	advcl	False	245
3022	themselves	1022.2043279296876	1022.6943279296876	themselves	PRP	dobj	True	245
3023	to	1022.6943279296876	1022.7843279296876	to	TO	aux	True	245
3024	get	1022.8243279296876	1022.9443279296876	get	VB	advcl	True	245
3025	away	1022.9643279296874	1023.3343279296874	away	RB	advmod	False	245
3026	In	1024.7143279296874	1024.8343279296876	In	IN	prep	True	246
3027	that	1024.8743279296875	1025.0343279296876	that	DT	det	True	246
3028	case	1025.0943279296876	1025.5843279296876	case	NN	pobj	False	246
3029	the	1025.7443279296876	1025.8243279296876	the	DT	det	True	246
3030	Ninth	1025.8643279296875	1026.0843279296876	Ninth	NNP	compound	False	246
3031	Circuit	1026.1243279296875	1026.4343279296877	Circuit	NNP	compound	False	246
3032	Court	1026.4543279296877	1026.6243279296875	Court	NNP	nsubj	False	246
3033	of	1026.6643279296875	1026.7343279296877	of	IN	prep	True	246
3034	Appeals	1026.7743279296876	1027.2543279296876	Appeals	NNPS	pobj	False	246
3035	decided	1027.2543279296876	1027.8943279296875	decided	VBD	ccomp	False	246
3036	that	1027.9743279296877	1028.1543279296875	that	IN	mark	True	246
3037	unless	1028.2143279296874	1028.5843279296876	unless	IN	mark	True	246
3038	Congress	1028.6043279296875	1028.9343279296877	Congress	NNP	nsubj	False	246
3039	explicitly	1028.9743279296877	1029.7743279296876	explicitly	RB	advmod	False	246
3040	states	1029.8343279296876	1030.1343279296875	states	VBZ	nsubj	False	246
3041	otherwise	1030.1543279296875	1030.9143279296875	otherwise	RB	advmod	True	246
3042	animals	1031.3843279296875	1031.9143279296875	animals	NNS	dobj	False	246
3043	do	1031.9143279296875	1032.0343279296876	do	VBP	aux	True	246
3044	not	1032.0943279296876	1032.3243279296876	not	RB	neg	True	246
3045	have	1032.3443279296876	1032.4743279296877	have	VB	aux	True	246
3046	standing	1032.4943279296876	1032.8943279296875	standing	VBG	ccomp	False	246
3047	to	1032.9143279296875	1032.9943279296876	to	TO	aux	True	246
3048	sue	1033.0343279296876	1033.3043279296876	sue	VB	xcomp	False	246
3049	in	1033.3643279296875	1033.4543279296877	in	IN	prep	True	246
3050	federal	1033.4543279296877	1033.8443279296876	federal	JJ	amod	False	246
3051	court	1033.8843279296875	1034.3443279296876	court	NN	pobj	False	246
3052	So	1035.4043279296875	1035.5543279296876	So	RB	advmod	True	247
3053	that's	1035.5743279296876	1035.7643279296876	that	DT	nsubj	True	247
3053	that's	1035.5743279296876	1035.7643279296876	's	VBZ	ROOT	True	247
3054	the	1035.7643279296876	1035.8243279296876	the	DT	det	True	247
3055	case	1035.8243279296876	1036.0743279296876	case	NN	attr	False	247
3056	Andrew	1036.0943279296876	1036.3743279296875	Andrew	NNP	nsubj	False	247
3057	pointed	1036.3743279296875	1036.7043279296877	pointed	VBD	relcl	False	247
3058	to	1036.7043279296877	1036.8643279296875	to	IN	prep	True	247
3059	in	1036.8643279296875	1036.9343279296877	in	IN	prep	True	247
3060	his	1036.9343279296877	1037.0743279296876	his	PRP$	poss	True	247
3061	defense	1037.0743279296876	1037.7243279296877	defense	NN	pobj	False	247
3062	But	1038.8843279296875	1039.0243277343752	But	CC	cc	True	248
3063	PETA	1039.0243279296876	1039.4843279296877	PETA	NNP	nsubj	False	248
3064	hired	1039.6043279296875	1039.8443279296876	hired	VBD	relcl	False	248
3065	an	1039.8643279296875	1039.9643279296877	an	DT	det	True	248
3066	outside	1039.9643279296877	1040.3143279296876	outside	JJ	amod	False	248
3067	attorney	1040.3543279296875	1040.7443279296876	attorney	NN	dobj	False	248
3068	to	1040.7443279296876	1040.8543279296875	to	TO	aux	True	248
3069	represent	1040.8743279296875	1041.3743279296875	represent	VB	xcomp	False	248
3070	the	1041.3743279296875	1041.4643279296877	the	DT	det	True	248
3071	monkey	1041.4843279296877	1041.7743279296876	monkey	NN	compound	False	248
3072	Naruto	1041.7743279296876	1042.2243279296877	Naruto	NNP	dobj	False	248
3073	in	1042.2643279296876	1042.3943279296875	in	IN	prep	True	248
3074	court	1042.3943279296875	1042.9143279296875	court	NN	pobj	False	248
3075	a	1043.3343279296876	1043.4443279296877	a	DT	det	True	248
3076	guy	1043.4443279296877	1043.5643279296876	guy	NN	dobj	False	248
3077	named	1043.6043279296875	1043.8043279296876	named	VBN	acl	False	248
3078	David	1043.8043279296876	1044.0943279296876	David	NNP	compound	False	248
3079	Schwarz	1044.1543279296875	1044.7943279296876	Schwarz	NNP	oprd	False	248
3080	This	1045.2943279296876	1045.5143279296876	This	DT	det	True	249
3081	guy	1045.5143279296876	1045.8943279296875	guy	NN	dobj	False	249
3082	Schwarz	1046.0443279296876	1046.7643279296876	Schwarz	NNP	appos	False	249
3083	he	1046.8643279296875	1047.0543279296876	he	PRP	nsubj	True	249
3084	comes	1047.0743279296876	1047.3043279296876	comes	VBZ	relcl	False	249
3085	from	1047.3043279296876	1047.4643279296877	from	IN	prep	True	249
3086	a	1047.4843279296877	1047.5743279296876	a	DT	det	True	249
3087	fancy	1047.5743279296876	1047.8643279296875	fancy	JJ	amod	False	249
3088	law	1047.9243279296877	1048.1143279296875	law	NN	compound	False	249
3089	firm	1048.1143279296875	1048.3843279296875	firm	NN	pobj	False	249
3090	in	1048.4243279296877	1048.4843279296877	in	IN	prep	True	249
3091	Los	1048.5243279296876	1048.7043279296877	Los	NNP	compound	False	249
3092	Angeles	1048.7443279296876	1049.3843279296875	Angeles	NNP	pobj	False	249
3093	known	1049.7843279296876	1050.0743279296876	known	VBN	acl	False	249
3094	for	1050.0943279296876	1050.2143279296877	for	IN	prep	True	249
3095	intellectual	1050.2343279296877	1050.6743279296877	intellectual	JJ	amod	False	249
3096	property	1050.7343279296877	1051.0443279296876	property	NN	compound	False	249
3097	law	1051.1243279296875	1051.3643279296875	law	NN	pobj	False	249
3098	Most	1052.2643279296876	1052.4943279296876	Most	JJS	nsubj	True	250
3099	of	1052.5143279296876	1052.5743279296876	of	IN	prep	True	250
3100	his	1052.5943279296876	1052.7443279296876	his	PRP$	poss	True	250
3101	case	1052.7643279296876	1053.0143279296876	case	NN	pobj	False	250
3102	was	1053.0343279296876	1053.1843279296877	was	VBD	conj	True	250
3103	an	1053.2243279296877	1053.2843279296876	an	DT	det	True	250
3104	intellectual	1053.3243279296876	1053.7843279296876	intellectual	JJ	amod	False	250
3105	property	1053.8043279296876	1054.1743279296877	property	NN	compound	False	250
3106	argument	1054.2143279296877	1054.6943279296877	argument	NN	attr	False	250
3107	that	1055.2243279296877	1055.3343279296876	that	IN	mark	True	250
3108	Naruto	1055.3743279296875	1055.7543279296876	Naruto	NNP	nsubj	False	250
3109	was	1055.7543279296876	1055.8943279296875	was	VBD	acl	True	250
3110	the	1055.8943279296875	1055.9543279296877	the	DT	det	True	250
3111	legal	1055.9743279296877	1056.2543279296876	legal	JJ	amod	False	250
3112	owner	1056.3343279296876	1056.5343279296876	owner	NN	attr	False	250
3113	of	1056.5543279296876	1056.6143279296875	of	IN	prep	True	250
3114	the	1056.6343279296875	1056.7143279296877	the	DT	det	True	250
3115	copyright	1056.7343279296877	1057.3343279296876	copyright	NN	pobj	False	250
3116	because	1057.4743279296877	1057.6943279296877	because	IN	mark	True	250
3117	he	1057.7943279296876	1057.8643279296875	he	PRP	nsubj	True	250
3118	was	1057.9043279296875	1058.0343279296876	was	VBD	advcl	True	250
3119	the	1058.0543279296876	1058.1143279296875	the	DT	det	True	250
3120	one	1058.1343279296875	1058.3243279296876	one	CD	attr	True	250
3121	who	1058.3243279296876	1058.4643279296877	who	WP	nsubj	True	250
3122	made	1058.4843279296877	1058.6843279296877	made	VBD	relcl	True	250
3123	the	1058.6843279296877	1058.7643279296876	the	DT	det	True	250
3124	photo	1058.7643279296876	1059.2143279296877	photo	NN	nsubj	False	250
3125	But	1060.4543279296877	1060.5943279296876	But	CC	cc	True	251
3126	PETA	1060.6143279296875	1060.9843279296877	PETA	NNP	conj	False	251
3127	also	1060.9843279296877	1061.2643279296876	also	RB	advmod	True	251
3128	saw	1061.3243279296876	1061.4943279296876	saw	VBD	ccomp	False	251
3129	this	1061.4943279296876	1061.6843279296877	this	DT	det	True	251
3130	case	1061.7043279296877	1062.0043279296876	case	NN	dobj	False	251
3131	as	1062.0443279296876	1062.1543279296875	as	IN	prep	True	251
3132	an	1062.1743279296877	1062.2343279296877	an	DT	det	True	251
3133	opportunity	1062.2743279296876	1062.9643279296877	opportunity	NN	pobj	False	251
3134	to	1062.9643279296877	1063.1043279296875	to	TO	aux	True	251
3135	nudge	1063.1443279296875	1063.4343279296877	nudge	VB	acl	False	251
3136	the	1063.4343279296877	1063.5143279296876	the	DT	det	True	251
3137	law	1063.5543279296876	1063.8943279296875	law	NN	dobj	False	251
3138	and	1063.9743279296877	1064.0943279296876	and	CC	cc	True	251
3139	set	1064.1143279296875	1064.2843279296876	set	VBD	conj	False	251
3140	a	1064.3043279296876	1064.3443279296876	a	DT	det	True	251
3141	precedent	1064.4043279296875	1064.9643279296877	precedent	NN	dobj	False	251
3142	They	1065.6543279296875	1065.7843279296876	They	PRP	nsubj	True	252
3143	disagreed	1065.8043279296876	1066.3243279296876	disagreed	VBD	relcl	False	252
3144	with	1066.3643279296875	1066.4943279296876	with	IN	prep	True	252
3145	the	1066.4943279296876	1066.5643279296876	the	DT	det	True	252
3146	ruling	1066.5643279296876	1066.8343279296876	ruling	NN	pobj	False	252
3147	in	1066.8543279296875	1066.9343279296877	in	IN	prep	True	252
3148	the	1066.9343279296877	1066.9943279296876	the	DT	det	True	252
3149	cetacean	1066.9943279296876	1067.5243279296876	cetacean	JJ	amod	False	252
3150	case	1067.5243279296876	1068.0243279296876	case	NN	pobj	False	252
3151	They	1069.0443279296876	1069.1843279296877	They	PRP	nsubj	True	253
3152	believe	1069.2243279296877	1069.7743279296876	believe	VBP	ccomp	False	253
3153	animals	1069.8943279296875	1070.3443279296876	animals	NNS	nsubj	False	253
3154	should	1070.4043279296875	1070.5843279296876	should	MD	aux	True	253
3155	have	1070.6443279296875	1070.8043279296876	have	VB	ccomp	True	253
3156	recourse	1070.8243279296876	1071.2143279296877	recourse	NN	dobj	False	253
3157	in	1071.2743279296876	1071.3643279296875	in	IN	prep	True	253
3158	court	1071.4043279296875	1071.6843279296877	court	NN	pobj	False	253
3159	Calling	1072.1654279296877	1072.4354279296876	Calling	VBG	advcl	False	253
3160	civil	1072.4354279296876	1072.7054279296876	civil	JJ	amod	False	253
3161	matter	1072.7254279296876	1073.0454279296875	matter	NN	dobj	False	253
3162	fifteen	1073.0954279296875	1073.7354279296876	fifteen	CD	nummod	True	253
3163	dash	1073.7354279296876	1074.1654279296877	dash	NN	nmod	False	253
3164	four	1074.1954279296876	1074.4054279296877	four	CD	compound	True	253
3165	three	1074.4854279296876	1074.7854279296876	three	CD	compound	True	253
3166	two	1074.8054279296875	1075.0854279296875	two	CD	nummod	True	253
3167	four	1075.1654279296877	1075.6654279296877	four	CD	appos	True	253
3168	Naruto	1075.9354279296876	1076.3654279296877	Naruto	NNP	dobj	False	254
3169	versus	1076.3654279296877	1076.8354279296875	versus	IN	prep	False	254
3170	David	1077.0554279296875	1077.3654279296877	David	NNP	compound	False	254
3171	John	1077.3854279296877	1077.6354279296877	John	NNP	compound	False	254
3172	Slater	1077.6754279296877	1078.1154279296877	Slater	NNP	pobj	False	254
3173	et	1078.0954279296875	1078.1654279296877	et	NNP	compound	False	254
3174	al	1078.2054279296876	1078.5154279296876	al	NNP	compound	False	254
3175	Counsel	1078.6054279296875	1078.9054279296877	Counsel	NNP	nsubj	False	255
3176	please	1078.9754279296876	1079.2454279296876	please	UH	intj	True	255
3177	come	1079.2454279296876	1079.3954279296877	come	VB	ccomp	False	255
3178	forward	1079.4154279296877	1079.7054279296876	forward	RB	advmod	False	255
3179	and	1079.7254279296876	1079.8854279296877	and	CC	cc	True	255
3180	state	1079.9454279296876	1080.1454279296877	state	VB	conj	False	255
3181	your	1080.2454279296876	1080.3454279296875	your	PRP$	poss	True	255
3182	appearance	1080.3054279296875	1080.8854279296877	appearance	NN	dobj	False	255
3183	Good	1081.5363279296876	1081.6063279296875	Good	JJ	amod	False	256
3184	afternoon	1081.6463279296877	1082.1563279296877	afternoon	NN	npadvmod	False	256
3185	This	1081.5139279296875	1081.6439279296876	This	DT	nsubj	True	257
3186	is	1081.6639279296876	1081.7639279296875	is	VBZ	ROOT	True	257
3187	a	1081.7839279296877	1081.8239279296877	a	DT	det	True	257
3188	recording	1081.8639279296876	1082.3339279296877	recording	NN	attr	False	257
3189	from	1082.3939279296876	1082.5539279296877	from	IN	prep	True	257
3190	the	1082.5539279296877	1082.6139279296876	the	DT	det	True	257
3191	hearing	1082.6539279296876	1082.9939279296875	hearing	NN	pobj	False	257
3192	in	1083.0339279296877	1083.1539279296876	in	IN	prep	True	257
3193	the	1083.1539279296876	1083.2139279296875	the	DT	det	True	257
3194	federal	1083.2139279296875	1083.5539279296877	federal	JJ	amod	False	257
3195	district	1083.5539279296877	1083.9539279296876	district	NN	compound	False	257
3196	court	1083.9939279296875	1084.1939279296876	court	NN	pobj	False	257
3197	in	1084.2139279296875	1084.2739279296875	in	IN	prep	True	257
3198	San	1084.2739279296875	1084.5039279296875	San	NNP	compound	False	257
3199	Francisco	1084.5039279296875	1085.1539279296876	Francisco	NNP	pobj	False	257
3200	of	1085.3239279296877	1085.4539279296876	of	IN	prep	True	257
3201	unanticipated	1085.5639279296877	1086.7139279296875	unanticipated	JJ	pobj	False	257
3202	The	1085.9739279296875	1086.0539279296877	The	DT	det	True	258
3203	judge	1086.0839279296877	1086.3039279296877	judge	NN	nsubj	False	258
3204	asked	1086.3839279296876	1086.7039279296876	asked	VBD	ROOT	False	258
3205	Schwarz	1086.7439279296875	1087.1739279296876	Schwarz	NNP	dobj	False	258
3206	if	1087.2139279296875	1087.3139279296877	if	IN	mark	True	258
3207	he	1087.3339279296877	1087.4439279296876	he	PRP	nsubj	True	258
3208	has	1087.4639279296875	1087.5839279296877	has	VBZ	advcl	True	258
3209	an	1087.6039279296876	1087.6839279296876	an	DT	det	True	258
3210	example	1087.7039279296876	1088.3439279296877	example	NN	dobj	False	258
3211	of	1088.3839279296876	1088.4839279296875	of	IN	prep	True	258
3212	an	1088.5239279296875	1088.6039279296876	an	DT	det	True	258
3213	animal	1088.6239279296876	1088.9639279296875	animal	NN	pobj	False	258
3214	ever	1088.9639279296875	1089.1639279296876	ever	RB	advmod	True	258
3215	being	1089.1839279296876	1089.4339279296876	being	VBG	auxpass	True	258
3216	granted	1089.4339279296876	1089.7439279296875	granted	VBN	acl	False	258
3217	a	1089.7839279296877	1089.8239279296877	a	DT	det	True	258
3218	copyright	1089.8639279296876	1090.4139279296876	copyright	NN	dobj	False	258
3219	In	1090.6338279296876	1090.7538279296875	In	IN	prep	True	259
3220	that	1090.7538279296875	1091.0338279296875	that	DT	det	True	259
3221	vast	1091.0638279296877	1091.5338279296875	vast	JJ	amod	False	259
3222	history	1091.5138279296875	1091.8338279296877	history	NN	pobj	False	259
3223	of	1091.8938279296876	1091.9638279296876	of	IN	prep	True	259
3224	common	1091.9838279296875	1092.3538279296877	common	JJ	amod	False	259
3225	law	1092.4338279296876	1092.7838279296875	law	NN	pobj	False	259
3226	prior	1092.7838279296875	1093.1038279296877	prior	RB	advmod	False	259
3227	to	1093.1038279296877	1093.2138279296876	to	IN	prep	True	259
3228	the	1093.2138279296876	1093.3138279296877	the	DT	det	True	259
3229	Copyright	1093.3138279296877	1093.8638279296877	Copyright	NNP	compound	False	259
3230	Act	1093.8838279296876	1094.1838279296876	Act	NNP	pobj	False	259
3231	was	1094.1838279296876	1094.4638279296876	was	VBD	ccomp	True	259
3232	there	1094.4638279296876	1094.8638279296877	there	RB	advmod	True	259
3233	do	1095.0438279296875	1095.1438279296876	do	VBP	aux	True	260
3234	you	1095.1438279296876	1095.2038279296876	you	PRP	nsubj	True	260
3235	have	1095.2038279296876	1095.3238279296877	have	VB	advcl	True	260
3236	an	1095.3238279296877	1095.4038279296876	an	DT	det	True	260
3237	example	1095.4438279296876	1096.0738279296877	example	NN	dobj	False	260
3238	of	1096.1738279296876	1096.3238279296877	of	IN	prep	True	260
3239	where	1096.8338279296877	1097.1638279296876	where	WRB	advmod	True	260
3240	an	1097.1638279296876	1097.2838279296875	an	DT	det	True	260
3241	animal	1097.3638279296877	1097.8138279296877	animal	NN	nsubjpass	False	260
3242	was	1097.8138279296877	1098.1638279296876	was	VBD	auxpass	True	260
3243	granted	1098.5638279296877	1098.8638279296877	granted	VBN	pcomp	False	260
3244	a	1098.8838279296876	1098.9438279296876	a	DT	det	True	260
3245	copyright	1099.0038279296875	1099.7138279296876	copyright	NN	dobj	False	260
3246	I	1099.8624279296876	1099.9924279296877	I	PRP	nsubj	True	261
3247	I	1100.0624279296876	1100.1924279296877	I	PRP	nsubj	True	261
3248	do	1100.2524279296877	1100.3524279296876	do	VBP	aux	True	261
3249	not	1100.3724279296875	1100.5924279296876	not	RB	neg	True	261
3250	have	1100.6124279296876	1100.7624279296876	have	VB	acl	True	261
3251	an	1100.8024279296876	1100.8724279296875	an	DT	det	True	261
3252	example	1100.8924279296875	1101.4724279296877	example	NN	dobj	False	261
3253	where	1101.5424279296876	1101.7824279296876	where	WRB	advmod	True	261
3254	an	1101.7824279296876	1101.8524279296876	an	DT	det	True	261
3255	animal	1101.8724279296875	1102.3924279296875	animal	NN	nsubjpass	False	261
3256	was	1102.4124279296875	1102.6324279296875	was	VBD	auxpass	True	261
3257	granted	1102.6324279296875	1102.9324279296875	granted	VBN	relcl	False	261
3258	a	1102.9324279296875	1102.9924279296877	a	DT	det	True	261
3259	copyright	1102.9924279296877	1103.6224279296875	copyright	NN	dobj	False	261
3260	We	1103.6924279296877	1103.8524279296876	We	PRP	nsubj	True	262
3261	could	1103.8524279296876	1104.0724279296876	could	MD	aux	True	262
3262	make	1104.0724279296876	1104.2824279296876	make	VB	relcl	True	262
3263	the	1104.2824279296876	1104.4024279296875	the	DT	det	True	262
3264	counterargument	1104.4024279296875	1105.5224279296876	counterargument	NN	dobj	False	262
3265	as	1105.8724279296875	1106.0824279296876	as	IN	prep	True	262
3266	to	1106.0824279296876	1106.2124279296877	to	IN	prep	True	262
3267	how	1106.2524279296877	1106.5524279296876	how	WRB	advmod	True	262
3268	other	1106.7424279296877	1107.0224279296876	other	JJ	amod	True	262
3269	humans	1107.0224279296876	1107.6924279296877	humans	NNS	nsubjpass	False	262
3270	were	1107.6924279296877	1107.7924279296876	were	VBD	auxpass	True	262
3271	denied	1107.7924279296876	1108.2924279296876	denied	VBN	pcomp	False	262
3272	protection	1108.2924279296876	1108.7624279296876	protection	NN	dobj	False	262
3273	under	1108.7824279296876	1108.9924279296877	under	IN	prep	True	262
3274	that	1108.9924279296877	1109.1924279296877	that	DT	det	True	262
3275	law	1109.2124279296877	1109.4924279296877	law	NN	pobj	False	262
3276	due	1109.8624279296876	1110.0224279296876	due	IN	prep	True	262
3277	to	1110.0624279296876	1110.1324279296875	to	IN	pcomp	True	262
3278	the	1110.1324279296875	1110.2324279296877	the	DT	det	True	262
3279	color	1110.2324279296877	1110.5524279296876	color	NN	pobj	False	262
3280	of	1110.6124279296876	1110.6824279296875	of	IN	prep	True	262
3281	their	1110.6824279296875	1110.8424279296876	their	PRP$	poss	True	262
3282	skin	1110.8824279296875	1111.2624279296876	skin	NN	pobj	False	262
3283	Um	1111.8124279296876	1112.1924279296877	Um	UH	intj	False	263
3284	one	1112.8724279296875	1113.3124279296876	one	PRP	nsubj	True	263
3285	could	1113.9024279296875	1114.0624279296876	could	MD	aux	True	263
3286	see	1114.1224279296875	1114.6724279296875	see	VB	ccomp	True	263
3287	the	1114.7524279296877	1114.9224279296875	the	DT	det	True	263
3288	contradiction	1114.9224279296875	1115.9924279296877	contradiction	NN	dobj	False	263
3289	in	1116.6024279296876	1116.7724279296876	in	IN	prep	True	263
3290	a	1116.7724279296876	1116.8124279296876	a	DT	det	True	263
3291	statutory	1116.8124279296876	1117.5524279296876	statutory	JJ	amod	False	263
3292	interpretation	1117.5524279296876	1118.3224279296876	interpretation	NN	pobj	False	263
3293	where	1118.3624279296876	1118.5224279296876	where	WRB	advmod	True	263
3294	we	1118.5224279296876	1118.6224279296875	we	PRP	nsubj	True	263
3295	see	1118.6824279296875	1118.9424279296877	see	VBP	relcl	True	263
3296	that	1118.9424279296877	1119.1424279296875	that	DT	det	True	263
3297	problem	1119.1924279296877	1119.7424279296877	problem	NN	dobj	False	263
3298	in	1120.1324279296875	1120.2124279296877	in	IN	prep	True	263
3299	the	1120.2724279296876	1120.3724279296875	the	DT	det	True	263
3300	antebellum	1120.3724279296875	1121.0424279296876	antebellum	NN	pobj	False	263
3301	in	1121.0824279296876	1121.1424279296875	in	IN	prep	True	263
3302	the	1121.1424279296875	1121.2024279296877	the	DT	det	True	263
3303	antebellum	1121.2024279296877	1121.8024279296876	antebellum	JJ	amod	False	263
3304	days	1121.8624279296876	1122.2224279296877	days	NNS	pobj	False	263
3305	But	1122.4224279296875	1122.6424279296875	But	CC	cc	True	264
3306	when	1122.6624279296875	1122.8024279296876	when	WRB	advmod	True	264
3307	you	1122.8024279296876	1122.9424279296877	you	PRP	nsubj	True	264
3308	look	1123.0024279296877	1123.1524279296875	look	VBP	advcl	False	264
3309	at	1123.1724279296875	1123.2624279296876	at	IN	prep	True	264
3310	the	1123.2624279296876	1123.4324279296875	the	DT	det	True	264
3311	cornerstones	1123.5324279296876	1124.2224279296877	cornerstones	NNS	pobj	False	264
3312	of	1124.2224279296877	1124.2824279296876	of	IN	prep	True	264
3313	That's	1124.3069279296876	1124.5069279296877	That	DT	pobj	True	265
3313	That's	1124.3069279296876	1124.5069279296877	's	VBZ	ccomp	True	265
3314	quite	1124.5069279296877	1124.7169279296877	quite	PDT	predet	True	265
3315	a	1124.7169279296877	1124.7669279296877	a	DT	det	True	265
3316	stretch	1124.8069279296876	1125.1969279296875	stretch	NN	attr	False	265
3317	Mr	1125.2169279296877	1125.4369279296875	Mr	NNP	compound	False	266
3318	Schwarz	1125.4569279296877	1125.8269279296876	Schwarz	NNP	nsubj	False	266
3319	Just	1126.7824279296876	1126.9524279296877	Just	RB	advmod	True	266
3320	to	1126.9524279296877	1127.0324279296876	to	TO	aux	True	266
3321	pause	1127.0324279296876	1127.2624279296876	pause	VB	conj	False	266
3322	on	1127.2824279296876	1127.3724279296875	on	IN	prep	True	266
3323	this	1127.3724279296875	1127.5124279296876	this	DT	pobj	True	266
3324	for	1127.5324279296876	1127.6424279296875	for	IN	prep	True	266
3325	a	1127.6624279296875	1127.7124279296877	a	DT	det	True	266
3326	moment	1127.6724279296875	1128.0124279296876	moment	NN	pobj	False	266
3327	answered	1128.0924279296876	1128.4724279296877	answered	VBD	ROOT	False	266
3328	your	1128.4924279296877	1128.6324279296875	your	PRP$	intj	True	266
3329	Yes	1128.7324279296877	1129.1824279296875	Yes	UH	intj	False	267
3330	Schwarz	1129.5524279296876	1129.8624279296876	Schwarz	NNP	nsubj	False	267
3331	is	1129.9024279296875	1130.0624279296876	is	VBZ	aux	True	267
3332	comparing	1130.0824279296876	1130.4524279296877	comparing	VBG	ROOT	False	267
3333	a	1130.4724279296877	1130.5024279296877	a	DT	det	True	267
3334	monkey's	1130.5024279296877	1130.8624279296876	monkey	NN	poss	False	267
3334	monkey's	1130.5024279296877	1130.8624279296876	's	POS	case	True	267
3335	lack	1130.8824279296875	1131.1424279296875	lack	NN	dobj	False	267
3336	of	1131.1424279296875	1131.2324279296877	of	IN	prep	True	267
3337	copyright	1131.2724279296876	1131.9624279296877	copyright	NN	pobj	False	267
3338	to	1132.1024279296876	1132.2124279296877	to	IN	prep	True	267
3339	chattel	1132.2524279296877	1132.5024279296877	chattel	JJ	compound	False	267
3340	slavery	1132.5624279296876	1133.1524279296875	slavery	NN	pobj	False	267
3341	which	1133.6924279296877	1133.8224279296876	which	WDT	nsubj	True	267
3342	is	1133.8424279296876	1133.9324279296875	is	VBZ	relcl	True	267
3343	offensive	1133.9324279296875	1134.4424279296877	offensive	JJ	acomp	False	267
3344	and	1135.1324279296875	1135.3624279296876	and	CC	cc	True	267
